trial,inSync,response,isFeedback,srcFile,day,session,heartRate,heartRateSD
0,1,1,1,sub18fbtr1A,1,1A,66.8,7.1
1,1,0,1,sub18fbtr1A,1,1A,93.6,31.1
2,0,0,1,sub18fbtr1A,1,1A,105.2,28.0
3,0,1,1,sub18fbtr1A,1,1A,91.9,25.3
4,0,1,1,sub18fbtr1A,1,1A,71.4,10.3
5,1,1,1,sub18fbtr1A,1,1A,81.1,30.5
6,1,1,1,sub18fbtr1A,1,1A,90.4,26.4
7,1,1,1,sub18fbtr1A,1,1A,96.7,29.7
8,0,0,1,sub18fbtr1A,1,1A,106.3,22.1
9,0,1,1,sub18fbtr1A,1,1A,79.4,16.7
10,0,1,1,sub18fbtr1A,1,1A,95.7,24.7
11,0,0,1,sub18fbtr1A,1,1A,92.9,23.0
12,0,1,1,sub18fbtr1A,1,1A,93.2,26.1
13,1,1,1,sub18fbtr1A,1,1A,108.9,27.2
14,0,0,1,sub18fbtr1A,1,1A,101.0,23.8
15,1,1,1,sub18fbtr1A,1,1A,123.7,28.7
16,1,1,1,sub18fbtr1A,1,1A,79.1,7.8
17,1,0,1,sub18fbtr1A,1,1A,89.6,16.9
18,1,1,1,sub18fbtr1A,1,1A,88.7,14.5
19,0,0,1,sub18fbtr1A,1,1A,106.8,20.4
20,0,0,0,sub18fbtr2,2,2,74.7,8.7
21,1,1,0,sub18fbtr2,2,2,94.3,28.7
22,1,1,0,sub18fbtr2,2,2,75.6,11.0
23,1,0,0,sub18fbtr2,2,2,119.0,31.3
24,0,1,0,sub18fbtr2,2,2,89.1,21.1
25,1,1,0,sub18fbtr2,2,2,86.2,19.6
26,1,0,0,sub18fbtr2,2,2,94.9,23.0
27,0,0,0,sub18fbtr2,2,2,104.1,24.3
28,1,0,0,sub18fbtr2,2,2,95.6,25.2
29,1,0,0,sub18fbtr2,2,2,97.5,17.0
30,0,1,0,sub18fbtr2,2,2,102.0,24.9
31,1,1,0,sub18fbtr2,2,2,82.2,22.6
32,0,1,0,sub18fbtr2,2,2,91.3,24.2
33,0,1,0,sub18fbtr2,2,2,106.8,24.6
34,0,1,0,sub18fbtr2,2,2,76.1,3.1
35,1,1,0,sub18fbtr2,2,2,92.6,27.9
36,0,0,0,sub18fbtr2,2,2,79.5,3.9
37,0,0,0,sub18fbtr2,2,2,79.4,8.7
38,0,1,0,sub18fbtr2,2,2,95.3,23.7
39,1,1,0,sub18fbtr2,2,2,108.0,31.1
40,0,0,1,sub18fbtr2A,2,2A,90.5,22.0
41,0,0,1,sub18fbtr2A,2,2A,91.7,24.4
42,1,1,1,sub18fbtr2A,2,2A,74.4,5.2
43,0,0,1,sub18fbtr2A,2,2A,89.6,15.6
44,1,1,1,sub18fbtr2A,2,2A,103.4,29.8
45,0,0,1,sub18fbtr2A,2,2A,79.9,10.6
46,1,0,1,sub18fbtr2A,2,2A,80.7,8.4
47,0,0,1,sub18fbtr2A,2,2A,83.1,11.1
48,1,1,1,sub18fbtr2A,2,2A,81.1,3.9
49,0,1,1,sub18fbtr2A,2,2A,84.4,9.0
50,1,1,1,sub18fbtr2A,2,2A,96.5,21.0
51,0,0,1,sub18fbtr2A,2,2A,83.1,6.8
52,0,1,1,sub18fbtr2A,2,2A,81.4,8.8
53,1,0,1,sub18fbtr2A,2,2A,87.9,24.9
54,1,1,1,sub18fbtr2A,2,2A,76.5,3.4
55,0,1,1,sub18fbtr2A,2,2A,95.3,23.7
56,1,1,1,sub18fbtr2A,2,2A,78.9,5.0
57,1,0,1,sub18fbtr2A,2,2A,87.1,2.7
58,0,0,1,sub18fbtr2A,2,2A,88.0,3.2
59,1,1,1,sub18fbtr2A,2,2A,89.9,8.2
60,0,1,0,sub18fbtr3,3,3,62.1,2.6
61,0,1,0,sub18fbtr3,3,3,84.4,27.3
62,1,1,1,sub18fbtr3A,3,3A,86.9,32.9
63,0,0,1,sub18fbtr3A,3,3A,92.6,29.1
64,0,0,1,sub18fbtr3A,3,3A,80.3,23.1
65,1,1,1,sub18fbtr3A,3,3A,72.1,13.8
66,1,1,1,sub18fbtr3A,3,3A,86.3,21.2
67,1,0,1,sub18fbtr3A,3,3A,114.2,20.3
68,0,0,1,sub18fbtr3A,3,3A,94.1,26.3
69,1,1,1,sub18fbtr3A,3,3A,96.4,21.3
70,0,0,1,sub18fbtr3A,3,3A,88.3,13.9
71,1,0,1,sub18fbtr3A,3,3A,93.3,27.7
72,0,0,1,sub18fbtr3A,3,3A,102.0,17.1
73,1,1,1,sub18fbtr3A,3,3A,93.8,21.0
74,0,0,1,sub18fbtr3A,3,3A,93.4,28.2
75,0,0,1,sub18fbtr3A,3,3A,76.0,6.6
76,0,1,1,sub18fbtr3A,3,3A,82.3,20.0
77,1,0,1,sub18fbtr3A,3,3A,99.7,18.8
78,1,1,1,sub18fbtr3A,3,3A,74.8,16.2
79,0,0,1,sub18fbtr3A,3,3A,84.8,20.4
80,1,1,1,sub18fbtr3A,3,3A,116.5,26.4
81,0,0,1,sub18fbtr3A,3,3A,111.0,19.3
82,0,0,0,sub18fbtr4,4,4,76.7,21.2
83,1,0,0,sub18fbtr4,4,4,75.9,2.0
84,1,0,0,sub18fbtr4,4,4,76.5,13.4
85,0,1,0,sub18fbtr4,4,4,89.2,21.1
86,1,1,0,sub18fbtr4,4,4,103.0,30.9
87,1,1,0,sub18fbtr4,4,4,97.9,21.2
88,0,1,0,sub18fbtr4,4,4,110.0,26.7
89,0,1,0,sub18fbtr4,4,4,108.1,26.3
90,1,0,0,sub18fbtr4,4,4,102.4,36.5
91,1,1,0,sub18fbtr4,4,4,73.2,2.5
92,0,0,0,sub18fbtr4,4,4,85.6,18.3
93,1,0,0,sub18fbtr4,4,4,74.4,4.9
94,1,0,0,sub18fbtr4,4,4,78.7,2.9
95,0,0,0,sub18fbtr4,4,4,76.2,2.1
96,0,1,0,sub18fbtr4,4,4,77.5,5.9
97,1,0,0,sub18fbtr4,4,4,103.3,26.5
98,0,0,0,sub18fbtr4,4,4,106.8,22.7
99,0,1,0,sub18fbtr4,4,4,101.8,21.9
100,0,0,0,sub18fbtr4,4,4,118.9,17.6
101,1,1,0,sub18fbtr4,4,4,107.2,28.7
102,1,0,1,sub18fbtr4A,4,4A,63.8,1.8
103,0,0,1,sub18fbtr4A,4,4A,66.0,2.9
104,1,0,1,sub18fbtr4A,4,4A,71.3,5.7
105,1,0,1,sub18fbtr4A,4,4A,67.0,3.1
106,1,0,1,sub18fbtr4A,4,4A,68.1,3.1
107,0,1,1,sub18fbtr4A,4,4A,67.1,3.8
108,1,1,1,sub18fbtr4A,4,4A,70.8,7.4
109,0,0,1,sub18fbtr4A,4,4A,65.9,1.1
110,0,1,1,sub18fbtr4A,4,4A,71.6,2.8
111,1,0,1,sub18fbtr4A,4,4A,71.9,2.5
112,0,1,1,sub18fbtr4A,4,4A,69.2,2.1
113,1,0,1,sub18fbtr4A,4,4A,115.2,33.9
114,0,0,1,sub18fbtr4A,4,4A,66.5,5.6
115,1,1,1,sub18fbtr4A,4,4A,69.9,2.2
116,0,1,1,sub18fbtr4A,4,4A,73.4,2.4
117,1,0,1,sub18fbtr4A,4,4A,76.8,5.0
118,1,0,1,sub18fbtr4A,4,4A,70.4,1.9
119,0,0,1,sub18fbtr4A,4,4A,74.5,3.4
120,0,1,1,sub18fbtr4A,4,4A,73.2,3.7
121,0,0,1,sub18fbtr4A,4,4A,73.3,1.8
122,1,1,0,sub18fbtr5,5,5,84.0,23.6
123,0,1,0,sub18fbtr5,5,5,65.3,12.9
124,0,0,0,sub18fbtr5,5,5,74.1,11.4
125,0,1,0,sub18fbtr5,5,5,70.1,5.7
126,0,1,0,sub18fbtr5,5,5,72.3,3.4
127,0,1,0,sub18fbtr5,5,5,87.2,24.3
128,1,1,0,sub18fbtr5,5,5,81.1,11.3
129,1,0,0,sub18fbtr5,5,5,70.6,5.3
130,1,0,0,sub18fbtr5,5,5,87.5,21.7
131,0,1,0,sub18fbtr5,5,5,86.1,24.1
132,0,0,0,sub18fbtr5,5,5,70.6,7.4
133,1,1,0,sub18fbtr5,5,5,89.8,23.5
134,1,1,0,sub18fbtr5,5,5,86.2,27.3
135,0,1,0,sub18fbtr5,5,5,72.6,7.0
136,1,1,0,sub18fbtr5,5,5,74.6,5.1
137,0,0,0,sub18fbtr5,5,5,87.2,17.4
138,0,1,0,sub18fbtr5,5,5,72.3,5.0
139,1,1,0,sub18fbtr5,5,5,77.9,6.0
140,1,0,0,sub18fbtr5,5,5,81.8,26.7
141,1,0,0,sub18fbtr5,5,5,72.6,8.3
142,1,1,1,sub18fbtr5A,5,5A,70.9,2.9
143,0,1,1,sub18fbtr5A,5,5A,76.2,2.9
144,0,1,1,sub18fbtr5A,5,5A,71.5,3.4
145,1,1,1,sub18fbtr5A,5,5A,77.2,6.2
146,0,0,1,sub18fbtr5A,5,5A,71.5,4.1
147,0,1,1,sub18fbtr5A,5,5A,71.8,9.6
148,1,1,1,sub18fbtr5A,5,5A,85.4,26.9
149,0,0,1,sub18fbtr5A,5,5A,75.0,8.5
150,0,0,1,sub18fbtr5A,5,5A,71.9,4.1
151,1,1,1,sub18fbtr5A,5,5A,94.2,30.1
152,1,1,1,sub18fbtr5A,5,5A,71.4,8.3
153,0,0,1,sub18fbtr5A,5,5A,69.8,3.0
154,1,0,1,sub18fbtr5A,5,5A,72.4,6.9
155,0,1,1,sub18fbtr5A,5,5A,93.6,21.7
156,1,1,1,sub18fbtr5A,5,5A,73.8,6.4
157,1,1,1,sub18fbtr5A,5,5A,94.8,29.9
158,0,0,1,sub18fbtr5A,5,5A,72.7,2.0
159,0,1,0,sub18fbtr6,6,6,80.8,27.2
160,1,1,0,sub18fbtr6,6,6,67.6,6.1
161,0,1,0,sub18fbtr6,6,6,63.6,2.8
162,0,0,0,sub18fbtr6,6,6,78.7,25.0
163,1,1,0,sub18fbtr6,6,6,81.9,32.1
164,1,0,0,sub18fbtr6,6,6,93.6,35.3
165,0,1,0,sub18fbtr6,6,6,85.2,25.0
166,0,0,0,sub18fbtr6,6,6,99.9,28.5
167,1,0,0,sub18fbtr6,6,6,86.4,26.1
168,0,1,0,sub18fbtr6,6,6,67.5,12.6
169,1,0,0,sub18fbtr6,6,6,78.4,15.6
170,1,0,0,sub18fbtr6,6,6,107.9,39.5
171,1,0,0,sub18fbtr6,6,6,75.9,21.3
172,0,1,0,sub18fbtr6,6,6,83.9,24.1
173,0,1,0,sub18fbtr6,6,6,79.5,21.4
174,1,0,0,sub18fbtr6,6,6,89.7,27.1
175,0,0,0,sub18fbtr6,6,6,87.0,26.4
176,0,1,0,sub18fbtr6,6,6,69.5,13.5
177,1,1,0,sub18fbtr6,6,6,99.9,36.6
178,1,1,0,sub18fbtr6,6,6,79.6,13.9
179,1,1,1,sub18fbtr6A,6,6A,79.3,7.5
180,1,0,1,sub18fbtr6A,6,6A,73.8,6.5
181,0,0,1,sub18fbtr6A,6,6A,65.5,3.8
182,1,1,1,sub18fbtr6A,6,6A,67.9,8.1
183,1,1,1,sub18fbtr6A,6,6A,81.8,28.8
184,0,1,1,sub18fbtr6A,6,6A,64.7,6.7
185,0,1,1,sub18fbtr6A,6,6A,76.8,22.0
186,1,1,1,sub18fbtr6A,6,6A,62.6,5.5
187,1,0,1,sub18fbtr6A,6,6A,67.4,9.9
188,1,1,1,sub18fbtr6A,6,6A,77.1,29.3
189,1,0,1,sub18fbtr6A,6,6A,66.8,7.2
190,0,1,1,sub18fbtr6A,6,6A,76.7,21.6
191,1,0,1,sub18fbtr6A,6,6A,66.3,3.5
192,0,0,1,sub18fbtr6A,6,6A,64.2,3.9
193,0,1,1,sub18fbtr6A,6,6A,81.5,27.6
194,0,1,1,sub18fbtr6A,6,6A,73.1,12.4
195,0,1,1,sub18fbtr6A,6,6A,85.7,23.1
196,0,1,1,sub18fbtr6A,6,6A,82.1,21.7
197,1,0,1,sub18fbtr6A,6,6A,80.2,27.9
198,0,1,1,sub18fbtr6A,6,6A,83.2,25.9
199,1,1,0,sub18fbtr7,7,7,67.8,2.5
200,0,0,0,sub18fbtr7,7,7,75.4,17.9
201,1,0,0,sub18fbtr7,7,7,69.8,1.4
202,1,0,0,sub18fbtr7,7,7,73.7,8.1
203,1,0,0,sub18fbtr7,7,7,71.5,14.4
204,1,1,0,sub18fbtr7,7,7,66.4,4.7
205,1,0,0,sub18fbtr7,7,7,70.6,6.3
206,0,0,0,sub18fbtr7,7,7,92.9,25.2
207,0,1,0,sub18fbtr7,7,7,77.7,17.6
208,0,1,0,sub18fbtr7,7,7,85.1,26.3
209,0,0,0,sub18fbtr7,7,7,70.1,4.0
210,1,0,0,sub18fbtr7,7,7,76.7,8.8
211,1,1,0,sub18fbtr7,7,7,71.0,4.6
212,0,0,0,sub18fbtr7,7,7,89.6,22.6
213,1,0,0,sub18fbtr7,7,7,70.5,12.7
214,1,0,0,sub18fbtr7,7,7,75.5,7.9
215,0,0,0,sub18fbtr7,7,7,70.1,4.7
216,0,1,0,sub18fbtr7,7,7,70.2,5.2
217,0,0,0,sub18fbtr7,7,7,68.6,2.9
218,0,1,0,sub18fbtr7,7,7,71.6,3.5
219,0,0,1,sub18fbtr7A,7,7A,69.1,1.9
220,0,1,1,sub18fbtr7A,7,7A,75.1,6.5
